x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89646.32170499211,43147.75284844299,0.0,0.0,0.0,0.8554577728148866,0.5178725701662464,9.6666666666
89644.86481316751,43150.53717628158,0.0,0.0,0.0,0.882001167353983,0.47124721833259803,9.7666666666
89643.1581684587,43153.08947680029,0.0,0.0,0.0,0.9099741023570471,0.4146650853875768,9.8666666666
89641.4098982692,43155.100380239266,0.0,0.0,0.0,0.9319120116419387,0.36268443936495975,9.9666666666
89639.4771382,43156.8733096,0.0,0.0,0.0,0.8994355144724612,0.437053492499098,9.0666666666
89637.6355434,43159.2162561,0.0,0.0,0.0,0.9048184535022841,0.4257975648142377,9.1666666666
89635.7318312,43161.5176381,0.0,0.0,0.0,0.9090449834628126,0.4166979938049796,9.2666666666
89633.7847531,43163.7775397,0.0,0.0,0.0,0.9112566626678846,0.4118389184418941,9.3666666666
89631.807161,43166.0239011,0.0,0.0,0.0,0.9061282124747289,0.4230031472192053,9.4666666666
89629.8754824,43168.3299613,0.0,0.0,0.0,0.8961587401628248,0.4437336052518206,9.5666666666
89627.06728391,43170.8949574,0.0,0.0,0.0,0.910750913033808,0.41295614102236705,9.6666666666
89625.7769196,43173.0592263,0.0,0.0,0.0,0.9266429901665514,0.37594250727364215,7.7777777777
89623.5486293,43175.2235088,0.0,0.0,0.0,0.9147809610709267,0.4039502361209258,7.8777777777
89621.4924551,43177.479314,0.0,0.0,0.0,0.8485892155880054,0.5290523066651669,7.9777777777
89620.2436101,43180.0265982,0.0,0.0,0.0,0.728821829374664,0.6847033963892454,7.0777777777
89620.4575395,43182.8044835,0.0,0.0,0.0,0.5630982111452201,0.826389983364424,7.1777777777
89621.5366302,43185.5496266,0.0,0.0,0.0,0.3286829582510043,0.9444403173072232,7.2777777777
89623.8589911,43187.3888367,0.0,0.0,0.0,0.12938257007302117,0.9915947511767595,9.3666666666
89626.7369063,43188.1528607,0.0,0.0,0.0,-0.07385668109901548,0.9972688657814593,9.4666666666
89629.6624967,43187.7171386,0.0,0.0,0.0,-0.16074663043274642,0.9869957045522123,9.5666666666
89632.08845787912,43186.905401124954,0.0,0.0,0.0,-0.3700438020432214,0.9290143080541855,9.6666666666
89634.642422,43184.4871419,0.0,0.0,0.0,-0.28523867458020946,0.9584565188487819,9.7666666666
89637.2185154,43182.8048442,0.0,0.0,0.0,-0.16309707481772462,0.9866100263963982,9.8666666666
89639.9822828,43181.8654118,0.0,0.0,0.0,-0.010236687938377616,0.9999476037373419,9.9666666666
89642.8997601,43181.8056718,0.0,0.0,0.0,0.09308971293312407,0.9956577249969131,9.0666666666
89645.8452275,43182.3613059,0.0,0.0,0.0,0.17807506128305492,0.9840169066378058,9.1666666666
89648.6392499,43183.4067994,0.0,0.0,0.0,0.2411108788165292,0.9704975755334585,7.2777777777
89651.2792464,43184.8048551,0.0,0.0,0.0,0.2339750928861401,0.9722425910794703,7.3777777777
89653.9579201,43186.1733861,0.0,0.0,0.0,0.19750779225370946,0.9803013169424315,7.4777777777
89656.6963393,43187.3235285,0.0,0.0,0.0,0.05636396520517176,0.9984102881212463,4.55555555555
89659.6203205,43187.6547232,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,4.65555555555
89662.4651057,43186.7996826,0.0,0.0,0.0,-0.3657077530044179,0.9307297348814315,4.75555555555
89664.1106667,43184.8057444,0.0,0.0,0.0,-0.5878076130764408,0.8090007478422855,7.8777777777
89665.0325817,43181.967848,0.0,0.0,0.0,-0.7747529171375446,0.6322641199584751,7.9777777777
89664.535136,43179.048337,0.0,0.0,0.0,-0.9166981447152033,0.39958041928465937,7.0777777777
89662.6442058,43176.9055483,0.0,0.0,0.0,-0.9843713092218439,0.17610543881684312,7.1777777777
89660.1639421,43175.8778704,0.0,0.0,0.0,-0.9971781210849405,0.07507193103622414,7.2777777777
89657.2102013,43175.4305943,0.0,0.0,0.0,-0.9972539196028841,0.07405821923787008,7.3777777777
89654.2806368,43174.9930699,0.0,0.0,0.0,-0.9994026571253026,0.034559064380922884,7.4777777777
89651.40001363785,43174.7936091067,0.0,0.0,0.0,-0.9834601309586625,0.1811247382738496,7.5777777777
89648.40297902725,43173.65091709882,0.0,0.0,0.0,-0.9471330268893299,0.32084112793632924,7.6777777777
89646.11357758859,43171.8987893534,0.0,0.0,0.0,-0.8359515075847935,0.5488033135529622,7.7777777777
89645.15619153244,43169.68958480483,0.0,0.0,0.0,-0.6423205122637059,0.7664361418443747,7.8777777777
89645.69732278158,43166.64240611715,0.0,0.0,0.0,-0.47630559460319444,0.8792798078823927,7.9777777777
89647.23746556757,43164.280842634194,0.0,0.0,0.0,-0.4026007258922369,0.9153756909111384,7.0777777777
89649.02619,43162.3300419,0.0,0.0,0.0,-0.21225915536109857,0.9772134111673831,7.1777777777
89651.7586664,43161.0842303,0.0,0.0,0.0,-0.19573755537508275,0.9806563156456937,7.27777777777
89654.5054536,43159.9422239,0.0,0.0,0.0,-0.05278493969535571,0.9986059033178993,7.3777777777
89657.4697214,43159.6279716,0.0,0.0,0.0,0.1411861230448185,0.9899830698853256,7.4777777777
89660.3626944,43160.4702638,0.0,0.0,0.0,0.35102082374937327,0.9363676528449236,7.5777777777
89662.4415384,43162.2837251,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,7.6777777777
89663.7433917,43165.0445869,0.0,0.0,0.0,0.5474834268001583,0.8368165255174851,7.7777777777
89665.28455860502,43168.57034549146,0.0,0.0,0.0,0.29816757734204574,0.9545135388363934,7.8777777777
89667.79356621802,43170.307350762,0.0,0.0,0.0,0.07088902009049128,0.9974842088126558,7.9777777777
89670.49557441665,43170.69335193323,0.0,0.0,0.0,-0.21661934633863997,0.9762561440481797,7.0777777777
89673.1466288,43169.4559564,0.0,0.0,0.0,-0.323006029562265,0.9463969066234427,7.1777777777
89675.5262027,43167.6175006,0.0,0.0,0.0,-0.42447616441697544,0.9054391121670484,7.2777777777
89677.4284359,43165.3315296,0.0,0.0,0.0,-0.5091040737697995,0.8607049680761664,7.3777777777
89678.8681197,43162.7118511,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,7.4777777777
89679.6925565,43159.8496954,0.0,0.0,0.0,-0.7061737775748178,0.70803855535254,7.5777777777
89679.2003982,43155.8762018,0.0,0.0,0.0,-0.8080324855597675,0.5891379314558723,7.6777777777
89677.5977386,43152.5661426,0.0,0.0,0.0,-0.8853121205988576,0.46499725711100043,7.7777777777
89676.0083911,43152.4154561,0.0,0.0,0.0,-0.9404983717076164,0.33979819424964897,7.8777777777
89674.0028642,43148.5993879,0.0,0.0,0.0,-0.9739198258370323,0.22689242570338192,7.9777777777
89671.1227492,43147.8789591,0.0,0.0,0.0,-0.9891849951871773,0.14667326033242728,7.0777777777
89668.5292198,43147.0319041,0.0,0.0,0.0,-0.9971812764698786,0.07503000638346888,7.1777777777
89666.3609214,43147.0826789,0.0,0.0,0.0,-0.9961427292799749,0.08774772306243922,7.2777777777
89663.3324443,43146.5449646,0.0,0.0,0.0,-0.997416662835519,0.07183314484314784,7.3777777777
89659.49454103655,43145.98927697442,0.0,0.0,0.0,-0.9055894212240734,0.42415539624888404,7.4777777777
89657.56453518038,43143.67326994703,0.0,0.0,0.0,-0.768803156795275,0.6394855010878822,7.5777777777
89657.0352283,43140.8154564,0.0,0.0,0.0,-0.7950627518188138,0.6065271804876474,7.6777777777
89656.238542,43137.9077219,0.0,0.0,0.0,-0.7217227685043043,0.6921822342580619,7.7777777777
89656.10369295724,43134.68197608961,0.0,0.0,0.0,-0.6670340049818302,0.7450272721168667,7.8777777777
89656.39507132217,43132.052333130945,0.0,0.0,0.0,-0.7175954589268114,0.6964601620535226,7.9777777777
89656.31182036076,43129.26800529235,0.0,0.0,0.0,-0.7714316591200658,0.6363121838431687,7.0777777777
89655.56256170811,43125.400883294315,0.0,0.0,0.0,-0.8829995660205537,0.46937380242991167,7.1777777777
89654.1702684,43123.3377092,0.0,0.0,0.0,-0.9101396753080152,0.4143015464975005,7.2777777777
89652.2090483,43121.0855021,0.0,0.0,0.0,-0.9926149436092802,0.12130776448169153,7.3777777777
89649.65174344832,43120.45096713682,0.0,0.0,0.0,-0.9999039166644296,0.013862086391789067,7.4777777777
89646.86283624124,43120.37362469686,0.0,0.0,0.0,0.9996766531375755,0.025428117737175064,7.5777777777
89643.82417614995,43120.52830957678,0.0,0.0,0.0,0.9881375412707936,0.15357148020160097,9.6666666666
89640.91039250077,43121.45641885631,0.0,0.0,0.0,0.9922677217552996,0.12411594725315245,9.7666666666
89638.2639728,43122.1289866,0.0,0.0,0.0,0.9497567881320265,0.3129888870185922,9.8666666666
89635.8697192,43123.8992766,0.0,0.0,0.0,0.9231581559177825,0.3844203677778783,9.9666666666
89633.7704304,43126.0144183,0.0,0.0,0.0,0.9052776543477239,0.42482039562464846,9.0666666666
89631.8625729,43128.3106974,0.0,0.0,0.0,0.8948576686430713,0.44635160229429816,9.1666666666
89630.0674883,43130.6945594,0.0,0.0,0.0,0.8908735393706145,0.4542514026937883,9.2666666666
